"정류소번호","정류소명","X좌표","Y좌표"
"23239","대치역강남구민회관","127.064278","37.492785"
"23240","쌍용아파트","127.0694459465","37.4981062966"
"23241","선릉역","127.051217","37.505447"
"23242","삼성역","127.0643170582","37.5074914751"
"23243","강남경찰서.강남운전면허시험장","127.0671559796","37.5097831979"
"23244","삼성역","127.0634111908","37.5076875039"
"23245","휘문고.대치2동주민센터","127.0656234398","37.5035340192"
"23246","래미안하이스턴.대치순복음교회","127.0638660962","37.4999449909"
"23247","대치현대아파트","127.0599174839","37.5010563167"
"23248","휘문중고등학교","127.0618980584","37.5039658555"
"23249","휘문중고등학교","127.0614966158","37.5040741974"
"23250","대치사거리","127.0585599583","37.5035827869"
"23251","한국무역센터.삼성역","127.0616639386","37.5081065399"
"23252","한티역","127.0521475206","37.4981160997"
"23253","도성초등학교","127.0512135652","37.5001223629"
"23254","도성초교사거리","127.0517545871","37.5006961294"
"23255","영동농협풍림아이원아파트","127.0563510713","37.5021979661"
"23256","영동농협풍림아이원아파트","127.0567856535","37.502541078"
"23257","도성초교사거리","127.0517750918","37.5009078795"
"23258","대치동진선여고앞","127.049965539","37.5027442041"
"23259","선릉역","127.050462265","37.5047611955"
"23260","포스코빌딩","127.054803","37.506043"
"23261","하나은행","127.0582125979","37.5034252657"
"23262","대치동현대아파트","127.0591748622","37.501646012"
"23263","은마아파트입구사거리","127.0600675492","37.4987273789"
"23264","베스티안병원","127.0566485239","37.4976896078"
"23265","한티역.서울지방고용노동청강남지청","127.0539289896","37.4967735576"
"23266","신논현역","127.0257548004","37.5046361677"
"23267","삼정호텔앞","127.0311108359","37.5062420273"
"23268","차병원","127.0344860558","37.50553234"
"23269","차병원","127.034620914","37.5060900826"
"23270","언주역5번출구.차병원사거리","127.0348624465","37.5073948067"
"23271","스포월드.라움아트센터","127.0388431877","37.5079882917"
"23272","스포월드.라움아트센터","127.0398643568","37.5075256865"
"23273","아크로힐스논현","127.0406479555","37.5091077534"
"23274","선정릉역4번출구.시니어플라자","127.0430848706","37.5098268696"
"23275","선정릉역.무형문화재전수회관","127.0440935191","37.5092335728"
"23276","선릉역","127.0481759639","37.5058843866"
"23277","서울상록회관.한국기술센터","127.044057","37.503232"
"23278","KT강남지사","127.0419791463","37.5047549674"
"23279","KT강남지사","127.0414645036","37.5047578524"
"23280","아가방빌딩.하나은행","127.0386328674","37.5015409767"
"23281","역삼역.GS타워","127.0368321879","37.5014045842"
"23282","역삼역","127.036296199","37.5016570588"
"23283","역삼역","127.0350786317","37.5004418394"
"23284","강남역12번출구","127.0298390986","37.4988294041"
"23285","강남역","127.0269678944","37.4999348463"
"23286","신논현역.구교보타워사거리","127.0257902121","37.502359976"
"23287","강남역.역삼세무서","127.0291477897","37.4981357274"
"23288","역삼역.포스코P&S타워","127.0337900061","37.4995717499"
"23289","영동중앙교회","127.0379751499","37.4981539451"
"23290","강남보건소.강남구립국제교육원","127.0420406067","37.5155194988"
"23291","역삼럭키아파트.역삼월드메르디앙아파트","127.0387194718","37.491838771"
"23292","역삼초등학교","127.034025034","37.494097481"
"23293","역삼초등학교","127.0341054359","37.4943308436"
"23294","뱅뱅사거리기쁨병원","127.033598088","37.4902625053"
"23295","역삼초등학교","127.0306529668","37.492195273"
"23296","대림역삼아파트","127.0459926766","37.496245263"
"23297","래미안.그레이튼.아파트","127.0456136271","37.4959516503"
"23298","개나리아파트","127.0442567199","37.4998041369"
"23299","역삼동개나리아파트","127.0437950854","37.4998793449"
"23300","역삼동개나리아파트","127.0477691476","37.4993812973"
"23301","역삼동개나리아파트","127.0473484575","37.4994508516"
"23302","총지사","127.0402858339","37.4961932806"
"23303","총지사","127.0408425358","37.4966904984"
"23304","영동중앙교회","127.03857548","37.4977185179"
"23305","한서병원","127.038818","37.501137"
"23306","한국자산신탁.르네상스호텔","127.044247","37.502783"
"23307","진선여고앞","127.0498724735","37.5022648571"
"23308","역삼e-편한세상아파트","127.0512977977","37.4992545645"
"23309","한티역","127.0522475418","37.4972023372"
"23310","한티역","127.0513667479","37.4958925195"
"23311","역삼중학교.강남세브란스병원","127.0476983171","37.49471181"
"23312","도곡1차IPARK.모커리한방병원","127.0417858592","37.4928082151"
"23313","총지사","127.0398633221","37.4949426926"
"23314","도곡1동주민센터.역삼럭키아파트","127.0390292015","37.4915800523"
"23315","도곡1차아이파크모커리한방병원","127.0424021052","37.4926349836"
"23316","매봉삼성아파트SK리더스뷰","127.0489606775","37.4881449495"
"23317","매봉역양재최의원","127.0445616798","37.4861642605"
"23318","양재역말죽거리.강남베드로병원","127.0379686178","37.4852510407"
"23319","뱅뱅사거리.구영동중학교","127.032807632","37.4877243166"
"23320","고속철도수서역","127.1036016062","37.4848498526"
"23321","뱅뱅사거리뱅뱅프라자","127.0328763684","37.4897472768"
"23322","원불교앞","127.0423551365","37.4835581756"
"23323","매봉역","127.0449776694","37.4859190024"
"23324","도곡개포한신아파트","127.04938","37.487972"
"23325","도곡동개포한신아파트","127.0502898045","37.487046846"
"23326","우성캐릭터빌아파트","127.0508009097","37.4870096821"
"23327","군인공제회관","127.0521107665","37.4891681578"
"23329","숙명여고","127.0524662508","37.4897356961"
"23330","도곡렉슬아파트.강남세브란스병원","127.0481867043","37.4944367753"
"23331","한티역","127.05194","37.495722"
"23332","도곡렉슬아파트정문","127.053435578","37.4947508051"
"23333","중대부고앞","127.054525","37.492538"
"23334","구룡중학교앞","127.057243","37.485803"
"23335","개포고등학교앞","127.058605","37.484231"
"23336","개포1단지","127.06061","37.482588"
"23337","개포주공1단지","127.0618884925","37.4814103351"
"23338","개포주공1단지","127.0583603693","37.4767507104"
"23339","하나은행사거리","127.0542194513","37.4808563189"
"23340","현대아파트경남아파트","127.0531952093","37.4827274791"
"23341","개포주공1단지정문","127.0568897219","37.4831736073"
"23342","개일초등학교앞","127.0573427938","37.4860067851"
"23343","개포고등학교","127.0586456019","37.484374823"
"23344","개포1단지연금매장","127.0606773703","37.4826779173"
"23345","개포중학교","127.0636367512","37.4802460794"
"23346","시립도서관앞","127.0640806819","37.4837015782"
"23347","개포3단지.수도전기공고후문","127.0656239958","37.484782057"
"23348","개포3단지.수도전기공고후문","127.065984","37.485273"
"23349","개포주공3단지","127.068262","37.4844"
"23350","주공4단지","127.0692132252","37.4836833643"
"23351","경기여고","127.067244","37.48653"
"23352","개포동역","127.0661225469","37.4884889232"
"23353","개포주공5단지경기여고","127.0674711689","37.4867075784"
"23354","개포동역","127.066409","37.488693"
"23355","개포5단지상가","127.068378","37.489554"
"23356","개포5단지상가","127.0684494389","37.4893130095"
"23357","양전초등학교","127.070593","37.490243"
"23358","개포6단지앞","127.0705986589","37.4899488254"
"23359","공무원아파트","127.0757916225","37.4922272031"
"23360","개원중학교","127.072156","37.492262"
"23361","개포주공7단지앞","127.0737267782","37.488952997"
"23362","연금매점","127.074602709","37.4884739608"
"23363","현대아파트","127.0528285196","37.4822653767"
"23364","개포시영아파트정문","127.0557160414","37.4789078251"
"23365","능인선원앞","127.0522540318","37.4724246532"
"23366","구룡산입구","127.062987","37.477958"
"23367","능인선원앞","127.0522140057","37.4717704673"
"23368","구룡사입구","127.0507511248","37.4719206884"
"23369","국악고교사거리","127.0480450265","37.474526919"
"23370","삼호물산","127.0452517449","37.4772430549"
"23371","구룡초등학교","127.053089776","37.4807432926"
"23372","광수빌딩","127.0493324033","37.4790607546"
"23373","국민은행그린공원","127.0468254619","37.4787698164"
"23374","포이사거리삼호물산","127.0451416579","37.4784379636"
"23375","포이사거리삼호물산","127.0451980681","37.4782315888"
"23376","국민은행그린공원","127.0472425588","37.4785641982"
"23377","광수빌딩","127.0494939548","37.4788507294"
"23378","개포4동주민센터개포지구대","127.0512016967","37.4794240061"
"23379","구룡초등학교","127.053272","37.480688"
"23380","수서삼성아파트앞","127.0909893034","37.4843993977"
"23381","일원본동주민센터","127.0847497652","37.4834885153"
"23382","푸른마을아파트앞","127.0805834065","37.4829129209"
"23383","상록수아파트앞","127.0821222482","37.4828046299"
"23384","일원본동주민센터","127.0859753943","37.4833831017"
"23385","수서119.안전센터앞","127.0937686591","37.4843205406"
"23386","삼성서울병원정문","127.0829902821","37.4865445092"
"23387","삼성서울병원정문건너편","127.0824491516","37.4870251768"
"23388","일원역","127.083279317","37.4851178573"
"23389","삼성서울병원후문","127.0875200547","37.4901997236"
"23390","글래드라이브강남호텔","127.036340012","37.5078051738"
"23392","삼성서울병원사거리","127.0826482499","37.4891453359"
"23393","강남한양수자인아파트","127.1138013671","37.4782539161"
"23394","강남한양수자인아파트","127.113478","37.477818"
"23395","대치아파트","127.0724873208","37.4924140029"
"23397","대청역","127.0788924716","37.4932344092"
"23398","마루공원","127.0833781371","37.4946712918"
"23399","대청초등학교","127.0865721019","37.493870617"
"23400","일원1동주민센터","127.0875119448","37.4919722007"
"23401","수서역현대벤쳐빌","127.1022257643","37.4876513072"
"23402","수서역","127.1007452609","37.4883076816"
"23403","수서역KT수서지점","127.1000329815","37.4884191226"
"23404","수서역KT수서지점","127.1007358421","37.4871885183"
"23405","세곡문화복지관","127.1081157396","37.4691406041"
"23406","궁마을","127.0972460057","37.4853495847"
"23407","궁마을","127.0976066393","37.4852808034"
"23408","수서역","127.1023747694","37.4864806826"
"23409","수서역5번.출구","127.1023331951","37.4871957963"
"23410","수서역.로즈데일빌딩","127.1028677279","37.4873984409"
"23411","세곡문화복지회관","127.1078609297","37.4689447525"
"23412","은곡마을.LH이편한세상","127.102535","37.465344"
"23413","세곡리엔파크1단지","127.099922","37.465433"
"23414","대왕초등학교","127.1068384861","37.4646708281"
"23416","세곡동","127.1099619862","37.4646562486"
"23417","광연자동차학원앞","127.1163609853","37.4656909003"
"23418","삼일자동차학원.강남자동차검사소","127.1211804938","37.4679153957"
"23419","삼일자동차학원.강남자동차검사소","127.1207679842","37.4679987199"
"23420","광연자동차학원앞","127.1188445352","37.4670229687"
"23421","세곡동","127.1094061183","37.4648820415"
"23422","세곡동사거리","127.1086114219","37.4656874635"
"23423","방죽마을","127.1073661254","37.4720437058"
"23424","래미안포레아파트","127.1064975422","37.4753555596"
"23425","쟁골마을","127.1049172484","37.4820720116"
"23426","쟁골마을","127.1043990475","37.4826545844"
"23427","래미안포레아파트","127.1061715911","37.4751251698"
"23428","방죽마을","127.106920465","37.4722247345"
"23429","압구정역3번출구","127.0287139855","37.5260014748"
"23430","국민은행압구정지점","127.0284969369","37.5235045824"
"23431","언주역2번출구.차병원사거리","127.0333616903","37.5079530218"
"23432","영동고교앞","127.0398932882","37.5215035461"
"23433","개포우성6차아파트","127.0578405883","37.4757047818"
"23434","은곡마을진입로","127.0985783615","37.465765644"
"23435","탄천교","127.068123","37.501358"
"23436","우성아파트","127.0683334735","37.5010463418"
"23437","세곡푸르지오","127.0949599244","37.4650999852"
"23438","삼성역","127.0636517443","37.5072431315"
"23439","세곡푸르지오","127.096478","37.465062"
"23442","세곡2지구3.4단지","127.1098002318","37.4767574013"
"23444","개포시영아파트후문","127.0538687446","37.4806032686"
"23445","개포우성아파트","127.0578638641","37.4765644257"
"23446","래미안강남힐즈","127.0973806587","37.4723483229"
"23447","세곡중학교.세명초등학교","127.0918212766","37.4703090634"
"23448","세곡중학교.세명초등학교","127.0921459315","37.4704574934"
"23449","일원동한솔아파트","127.0795788268","37.4824720603"
"23450","시립수서청소년수련관","127.089107","37.483863"
"23453","포스코사거리","127.0557931346","37.5078337216"
"23454","대왕초등학교","127.1066580598","37.464988181"
"23456","그랑프리백화점","127.0555062053","37.4900100449"
"23457","개포중학교","127.063512","37.480169"
"23458","구룡마을","127.064041","37.478975"
"23459","개포주공1단지아파트","127.0562995319","37.4787422534"
"23462","영희초등학교","127.0804871277","37.4911914327"
"23463","못골마을.LH강남아이파크","127.1017437146","37.4732412477"
"23464","못골마을","127.1018882443","37.4731023528"
"23465","태화기독교.사회복지관","127.0933527923","37.4845282141"
"23466","시립개포도서관","127.063564","37.483553"
"23467","개포2단지","127.0619497434","37.4816418871"
"23468","도곡교회.인바디빌딩","127.0554585033","37.4744335616"
"23469","강남세브란스병원","127.0473231493","37.4933990531"
"23470","도곡교회.인바디빌딩.건너","127.055736","37.474195"
"23471","래미안강남힐즈","127.0954144804","37.4722940582"
"23472","강남세브란스병원","127.0467216289","37.4936020408"
"23473","강남경찰서.강남운전면허시험장","127.0660087348","37.5095036021"
"23474","수도공고앞","127.0619599602","37.4871674571"
"23475","개포4단지5단지","127.0689681358","37.486456207"
"23476","개포4단지6단지","127.0723122938","37.4868209572"
"23477","개포4단지7단지","127.0735368375","37.4878420538"
"23479","개포동역","127.0654139271","37.488967804"
"23480","세곡푸르지오","127.0937284528","37.4675204419"
"23481","경남아파트","127.0413200765","37.4889759836"
"23482","세곡푸르지오","127.09386997","37.4676816278"
"23483","구룡역","127.0593762963","37.4860703372"
"23484","구룡역","127.058961369","37.4861696665"
"23488","럭키아파트","127.0410365057","37.4915406247"
"23491","수도공고","127.0623425063","37.4875628407"
"23492","개포4단지6단지","127.0722129312","37.4869760079"
"23493","개포4단지5단지","127.0683416746","37.486464681"
"23500","학여울역","127.0719615667","37.4972478422"
"23501","학여울역","127.0713978002","37.4966786872"
"23504","도곡한신아파트","127.0411549665","37.486903501"
"23505","현대1차우성아파트","127.0550785982","37.482117469"
"23507","영동고등학교현대아파트","127.0395300499","37.5213549869"
"23508","개포4단지7단지","127.0729688713","37.4875450415"
"23509","총회회관.휘문고입구","127.065960162","37.5044376369"
"23510","예림당아트홀.신한은행전산센터","127.0441265479","37.4980860271"
"23511","새마을운동중앙회","127.0673638246","37.5019092536"
"23512","총지사","127.0395194722","37.4948581044"
"23513","신한은행데이터센터","127.0436142072","37.4980790086"
"23514","포스코사거리","127.0575278976","37.5073192617"
"23515","개포주공1단지정문","127.0570801003","37.4837132774"
"23516","우성6차아파트","127.0552198327","37.4769112276"
"23517","포이초교","127.0525204974","37.4751476791"
"23518","국악중고교","127.0507196343","37.4755125128"
"23519","풍양빌딩","127.0489716615","37.4772532862"
"23520","코원에너지서비스","127.0760972384","37.4980697598"
"23521","코원에너지서비스","127.076162131","37.4984896319"
"23522","현대1차우성아파트","127.055172236","37.4818263684"
"23523","포스코사거리","127.0583443873","37.5070845749"
"23524","국민은행그린공원","127.047757","37.478407"
"23525","삼익아파트앞","127.0417922422","37.4900562415"
"23526","래미안포레아파트","127.1072950785","37.4756585108"
"23527","래미안포레아파트","127.1076846516","37.4760978962"
"23528","세곡2지구3.4단지","127.110393","37.476668"
"23529","도곡한신아파트","127.0414335753","37.4865461779"
"23530","강남더샵라르고오피스텔","127.1048905745","37.4751236105"
"23531","한남대교전망카페","127.015683","37.524552"
"23532","서울의료원후문","127.0670297734","37.512854221"
"23533","구룡마을","127.0624439196","37.4776181903"
"23536","학동역","127.0298909242","37.5153474836"
"23537","은곡마을입구.리엔파크2단지","127.102457","37.465026"
"23538","강남현대힐스테이트에코","127.1049627778","37.4750109081"
"23540","국악중고교","127.050674442","37.475562093"
"23541","상록수아파트후문","127.0820736198","37.482799257"
"23543","대왕초등학교","127.1060868044","37.4647336817"
"23544","수서역5번출구.이마트앞","127.1026507999","37.486711087"
"23545","달터공원","127.0496563833","37.4765501377"
"23546","일원역","127.0837487838","37.4842740914"
"23552","삼성서울병원정문","127.0831278825","37.486220916"
"23557","국민은행","127.0478168168","37.4783549106"
"23558","삼성의료원","127.0843625606","37.4880871291"
"23562","한아름아파트.사이룩스오피스텔","127.1043695699","37.4882883158"
"23564","암센터후문.장례식장","127.0867278996","37.4896761036"
"23569","암센터정문","127.0877105812","37.4887280795"
"23573","영동2교","127.0436209282","37.4824106082"
"23574","강남역","127.0272571889","37.4992607551"
"23575","강남교육청","127.0474431396","37.5114525879"
"23578","도곡2동주민센터대치중학교","127.0454119821","37.4841905171"
"23579","현대아파트","127.0816026028","37.4895038011"
"23584","방죽마을","127.1069395952","37.4721616398"
"23586","영희초등학교","127.080747403","37.4913516516"
"23595","개포동역","127.0653367838","37.488685801"
"23597","강남우체국","127.0782615093","37.4933177303"
"23598","도성초등학교앞","127.0503202915","37.5004642646"
"23600","공무원아파트","127.0753812691","37.4923887632"
"23641","신논현역","127.0264400922","37.5010162887"
"23695","매봉역","127.0450398782","37.4859433086"
"23697","동영문화센터","127.0446557472","37.4979146187"
"23698","도곡2동주민센터대치중학교","127.0455126584","37.4842517535"
"23720","도곡2동주민센터대치중학교","127.0452549325","37.4844032382"
"23728","대청역","127.0795608241","37.4932186422"
"23731","영동2교","127.0435555535","37.4827701733"
"23738","강남세브란스병원","127.0460354686","37.4941024226"
"23741","삼성역","127.0640097664","37.5079304784"
"23749","매봉역입구","127.046452","37.485055"
"23756","도곡1차아이파크.모커리한방병원","127.0427156329","37.4931043457"
"23781","삼성역","127.0631256245","37.509754783"
"23789","삼성역","127.0610359891","37.5078996127"
"23804","삼성역","127.0610138468","37.5084898455"
"23805","포스코사거리","127.0550656528","37.5060715084"
"23806","포스코사거리","127.0551984022","37.5066283272"
"23807","선릉역","127.0507925638","37.5047424957"
"23808","선릉역","127.0505621601","37.5052436071"
"23809","토마토저축은행.르네상스호텔","127.0443408136","37.5027725812"
"23810","LG데이콤(르네상스호텔)","127.0441001779","37.5032475521"
"23811","역삼역","127.0348815674","37.4998687965"
"23812","역삼역","127.0348444801","37.5003770293"
"23813","강남역","127.0301126142","37.4983670689"
"23814","강남역12번출구","127.0293968328","37.4987123716"
"23815","영희초등학교","127.0826658438","37.4917702392"
"23818","코엑스동문","127.0608110362","37.5122583543"
"23819","일원농협앞","127.0844466897","37.4925024781"
"23823","개증한의원","127.0863914747","37.4931669875"
"23827","양재역","127.0355822953","37.4845119763"
"23828","도곡동","127.0492205758","37.4878492793"
"23829","타워펠리스","127.053238036","37.4897386698"
"23830","대치동","127.0618634984","37.493608599"
"23831","학여울역","127.0685662305","37.4958414376"
"23832","개포동","127.0737651349","37.4888592582"
"23838","학여울역","127.0672656518","37.4958593062"
"23839","대치동","127.0618695113","37.4940429277"
"23840","타워펠리스","127.0544289663","37.4906638465"
"23841","양재역","127.035433202","37.484871562"
"23842","신사동","127.0195788884","37.5169031397"
"23843","미성아파트","127.0205692856","37.5229772839"
"23844","리베라호텔","127.0550813599","37.5228274622"
"23848","압구정역","127.0305025892","37.5284087616"
"23855","노블발렌티웨딩홀","127.0648043953","37.5151343457"
"23856","양재전화국","127.0408987126","37.4856393401"
"23857","대치2동주민센터.우래옥앞","127.0665041929","37.5018655867"
"23858","봉은사역.삼성래미안아파트","127.0621094253","37.5147131775"
"23860","개포시영아파트","127.0556409396","37.4789376247"
"23863","강남구민체육관","127.053876736","37.4759850974"
"23866","LPG가스충전소","127.0358079831","37.4906376166"
"23867","삼성서울병원사거리","127.0826919567","37.4887857648"
"23869","삼성서울병원후문","127.0874193772","37.4901736661"
"23871","수서역","127.0997013176","37.4886789869"
"23872","일원1동주민센터","127.0878769507","37.491739445"
"23874","농협","127.0841549821","37.4925603569"
"23875","현대아파트","127.0813220852","37.4894436205"
"23876","동영문화센터","127.0450698684","37.4982163309"
"23877","영희초등학교","127.0824080525","37.4918172767"
"23878","삼성서울병원정문건너편","127.0827108625","37.4864455837"
"23880","일원역","127.0834928843","37.4839651936"
"23883","노블치과.누네안과병원","127.050799086","37.5010137322"
"23884","대왕파출소","127.1077413737","37.465202563"
"23911","중동고등학교","127.0800445003","37.4928867094"
"23912","벨레상스서울(호텔아르누보역삼.신라스테이역삼호텔)","127.0426789882","37.5032714481"
"23916","코엑스인터컨티넨탈호텔","127.0570484232","37.5134253544"
"23917","영희초등학교","127.0803833657","37.4914519224"
"23918","양재역4번출구","127.0368399956","37.4850648693"
"23920","양재역.종합복지관","127.0362732557","37.484621701"
"23921","양재역5번출구","127.0366159066","37.484670255"
"23922","삼성역7번출구","127.0629628992","37.5099477054"
"23923","삼성역7번출구","127.0628002796","37.5102676828"
"23924","강남세브란스병원","127.0448374004","37.493403627"
"23925","래미안그레이튼아파트","127.0467177715","37.4946716521"
"23929","그랜드인터컨티넨탈호텔","127.0608701566","37.5084466668"
"23930","리츠칼튼호텔","127.0271088192","37.5049413383"
"23931","노보텔앰배서더호텔","127.0287672149","37.5055113436"
"23941","은곡마을","127.0976359573","37.4669667015"
"23942","상업지역","127.1009142069","37.4667819238"
"23943","세곡리엔파크","127.1014802722","37.465707319"
"23944","세종고등학교","127.1029015023","37.4878639673"
"23946","세곡푸르지오","127.094546034","37.4667907948"
"23947","세곡푸르지오","127.094359428","37.4667341741"
"23948","상업지역","127.1000144931","37.4669133493"
"23949","은곡마을","127.0967849592","37.4671845684"
"23950","강남스포츠문화센터","127.1052090729","37.4886145019"
"23958","리엔파크3단지","127.103725133","37.4630299812"
"23960","포스코사거리","127.0554068847","37.5086421913"
"23961","서울요양원.강남구립행복요양병원","127.1033941267","37.4607252367"
"23962","LH이편한세상","127.1017345829","37.4665036794"
"23963","강남데시앙포레정문","127.089179735","37.4812748441"
"23964","강남데시앙포레상가앞","127.0918528925","37.4813620057"
"23965","강남더샵포레스트아파트","127.0946082689","37.482083419"
"23967","리엔파크1단지","127.1013337511","37.4635231597"
"23968","강남더샵포레스트아파트","127.0942667912","37.4820890986"
"23969","강남데시앙포레상가앞","127.0927451217","37.4814270894"
"23970","강남데시앙포레정문","127.0895874825","37.4818476385"
"23971","수서교회.수서동성당앞","127.0944687015","37.48349376"
"23972","수서교회.수서동성당앞","127.0947875737","37.4834908013"
"23981","삼성서울병원사거리","127.0829148138","37.4888585981"
"23993","리엔파크2단지","127.1020570823","37.4634008877"
"23994","일원주유소.삼성서울병원후문","127.0876822994","37.4906537597"
"23995","리엔파크4.5단지","127.1019761885","37.4612716392"
"23998","은곡마을입구.세곡리엔파크","127.102532299","37.4653657923"
"24001","잠실역.잠실대교.남단","127.0984435627","37.5155364196"
"24002","잠실역.잠실대교.남단","127.0995621522","37.513671106"
"24003","석촌호수.한솔병원","127.1058262006","37.5068001738"
"24004","석촌호수.한솔병원","127.1052520216","37.507105259"
"24005","석촌역","127.1089442853","37.5034082968"
"24006","석촌역","127.108453771","37.5036628588"
"24007","송파역","127.1118384337","37.5002084826"
"24008","송파역","127.111232788","37.5005992316"
"24009","가락시장.가락시장역","127.1171609467","37.4943822012"
"24010","가락시장.가락시장역","127.1164919903","37.4947387984"
"24011","문정로데오거리입구","127.1213627915","37.4883648963"
"24012","문정로데오거리입구","127.120775","37.48901"
"24013","문정법조단지.건영아파트","127.124748","37.482125"
"24014","문정법조단지.건영아파트","127.123873","37.48309"
"24015","장지역.가든파이브","127.1261237834","37.4790433896"
"24016","장지역.가든파이브","127.125472","37.479907"
"24017","잠실역.롯데월드몰","127.100831041","37.512576995"
"24101","천호역.풍납시장","127.122691097","37.5371644071"
"24102","풍납1치안센터입구","127.1216872598","37.5342990571"
"24103","파크데일아파트2단지앞","127.1579544326","37.4980157075"
"24104","파크데일아파트1단지앞","127.15843","37.498135"
"24105","풍납1동동아한가람아파트","127.1145582682","37.5370356095"
"24106","풍납동신성노바빌","127.1158760068","37.538146277"
"24107","풍납동씨티극동아파트","127.1170170372","37.5391183359"
"24108","풍납토성","127.1217661228","37.5389585461"
"24109","영파여고.강동구청역","127.120606354","37.5313067212"
"24110","풍납동극동.쌍용아파트","127.1180236157","37.5265632485"
"24111","풍납중학교","127.1149375554","37.5246379417"
"24112","풍성중학교후문앞","127.1128005858","37.5247832766"
"24113","서울아산병원앞","127.1098601539","37.5248148833"
"24114","아산병원동관","127.1071794656","37.5268880703"
"24115","서울아산병원동관","127.1075881058","37.5270255668"
"24116","한강극동아파트","127.1107441865","37.5312199631"
"24119","토성초등학교","127.1146266842","37.5299835573"
"24120","풍납동영어체험마을","127.1124952906","37.530929957"
"24121","올림픽대교남단","127.115430691","37.5267442285"
"24123","잠실파크리오아파트상가.올림픽회관","127.1146491783","37.521023915"
"24124","잠실파크리오아파트앞","127.109603","37.519532"
"24125","잠실나루역","127.1058907813","37.5188856733"
"24126","잠실진주아파트","127.1092138338","37.5191782081"
"24127","몽촌토성역","127.1130341965","37.518395163"
"24128","신천동진주아파트","127.1094861271","37.516615229"
"24129","잠실나루역","127.104432803","37.5182652128"
"24130","잠실중학교.장미종합상가","127.10066","37.51715"
"24131","잠실중학교","127.100445","37.516785"
"24132","잠실역8번출구","127.1014595352","37.5139118875"
"24133","잠실역","127.099443484","37.5146065479"
"24134","잠실역1번.11번출구","127.1030252923","37.5141520082"
"24135","잠실역9번출구","127.1040886038","37.514800788"
"24136","송파구청.방이맛골","127.107024261","37.5140754824"
"24137","잠실역","127.0988017918","37.5143926246"
"24138","잠실역.롯데월드","127.0979457604","37.5128993133"
"24139","잠실5단지","127.0939144028","37.5122132454"
"24140","잠실리센츠아파트앞","127.0913235945","37.5119152103"
"24141","잠실새내역.잠실2동주민센터","127.0872805398","37.5117722886"
"24142","잠실엘스아파트앞","127.0833904794","37.5118706155"
"24143","종합운동장사거리","127.0796916235","37.512009235"
"24144","잠실종합운동장","127.0720732937","37.5111175337"
"24145","잠실트리지움아파트앞","127.0912020656","37.5115116112"
"24146","잠실역.롯데월드","127.0981962498","37.51241161"
"24147","갤러리아팰리스","127.0929234933","37.511317434"
"24148","잠실트리지움","127.0926278344","37.5109779513"
"24149","영동일고레이크팰리스앞","127.0921466781","37.5088084767"
"24150","영동일고트리지움APT정문앞","127.091732","37.509037"
"24152","잠실트리지움","127.0902574376","37.5076826578"
"24153","잠실119안전센터","127.0947494345","37.5070078199"
"24154","잠실종합운동장","127.0728158016","37.5104187252"
"24155","아시아선수촌아파트","127.0785064748","37.5101780908"
"24156","아주중학교","127.0767026326","37.5047508595"
"24157","종합운동장사거리","127.0795554593","37.5116128425"
"24158","잠실새내역4번출구","127.0844951326","37.5114066648"
"24159","영빌딩앞","127.089623","37.506535"
"24160","잠실우성4차현대아파트","127.0852075828","37.5052624454"
"24161","잠실우성4차현대아파트","127.0854796717","37.504819808"
"24162","잠실근린공원","127.0814987467","37.5063220545"
"24163","아시아선수촌아파트삼거리","127.0800407692","37.5063437767"
"24164","아시아선수촌아파트","127.079036654","37.5098569453"
"24165","아주중학교","127.0777784715","37.5051792624"
"24166","삼전사거리","127.088909069","37.5038161527"
"24167","삼전사거리","127.0897903395","37.5039542558"
"24168","송파구민회관구의회","127.0947575704","37.5027059543"
"24169","송파구민회관구의회","127.0945705316","37.5023772019"
"24170","삼학사길사거리","127.0969939097","37.5046424092"
"24171","잠실119안전센터","127.0929452929","37.5070038465"
"24172","삼전삼밭나루공원입구","127.0897962885","37.5060880599"
"24173","잠실현대아파트","127.0874731868","37.503343245"
"24174","삼전동현대APT","127.0876777546","37.5003090826"
"24175","삼전동쌍용하이츠빌라","127.0908500813","37.4992253627"
"24176","삼전사회복지관","127.0943930922","37.4979925799"
"24177","배명중고교","127.0966612411","37.5001551941"
"24178","배명사거리앞.올림픽병원","127.0983927355","37.5026705428"
"24179","배명사거리앞.올림픽병원","127.0985573778","37.5022964483"
"24180","석촌동한솔아파트앞","127.1052845803","37.5045154646"
"24181","석촌동한솔아파트","127.1056981253","37.5042096219"
"24183","삼학사길사거리","127.097278","37.504269"
"24184","배명중고교","127.0969106203","37.4997098452"
"24185","석촌동남현교회앞","127.1006951845","37.49902004"
"24186","석촌동남현교회앞","127.1005388252","37.4988102163"
"24187","가락시영아파트","127.1044857249","37.5002341376"
"24188","가락시영아파트","127.1040226991","37.4999173582"
"24189","송파사거리.석촌시장","127.1091779641","37.5015446024"
"24190","송파사거리","127.1086248483","37.5015180792"
"24191","송파역","127.1110144742","37.5005814149"
"24193","송파여성문화회관","127.1094493659","37.5069356421"
"24194","송파여성문화회관","127.1097430726","37.5066731491"
"24195","송파초등학교.송파동성당","127.11126","37.509188"
"24196","송파초등학교.송파동성당","127.111379311","37.5087366131"
