ars_id,standard_id,station_name,x_coord,y_coord
7144,106000050,서울우유앞,127.0729249,37.59175665
7145,106000051,서울우유앞,127.0730767,37.59143892
7146,106000052,중랑초등학교,127.0740716,37.58923314
7147,106000053,중랑초등학교,127.0744198,37.58942827
7148,106000054,KT중랑지사,127.0773994,37.59033546
7149,106000055,KT중랑지점,127.0782822,37.59072708
7150,106000056,KT중랑지점사거리,127.080865,37.5914094
7151,106000057,금성시장,127.0813174,37.59160847
7152,106000058,상봉2동주민센터,127.0836749,37.59200158
7153,106000059,상봉2동주민센터,127.0843278,37.59226244
7154,106000060,면목6거리,127.087658,37.59286497
7155,106000061,면목6거리,127.0872252,37.59287478
7156,106000062,혜원목욕탕,127.0901147,37.59338749
7157,106000063,혜원목욕탕,127.0905905,37.59358931
7158,106000064,상봉터미널입구,127.0923529,37.59386637
7159,106000065,상봉터미널입구,127.0935233,37.59422572
7160,106000066,혜원여중고입구,127.0950911,37.59445007
7161,106000067,혜원여중고입구,127.0953777,37.59462022
7162,106000068,봉우재고개,127.0977771,37.59502222
7163,106000069,봉우재고개,127.0973309,37.59503598
7164,106000070,우림시장,127.099575,37.595449
7165,106000071,우림시장,127.0991648,37.59546078
7166,106000072,지하철7호선상봉역,127.0860998,37.59438488
7167,106000073,지하철7호선상봉역,127.086022,37.59421113
7168,106000074,면목초등학교,127.086903,37.59133249
7169,106000075,면목초등학교,127.0867729,37.59131769
7170,106000076,지하철7호선면목역,127.0873339,37.58914754
7171,106000077,지하철7호선면목역,127.0874654,37.58915673
7172,106000078,면목본동주민센터.면목정보도서관,127.0881038,37.58673924
7173,106000079,면목본동주민센터.면목정보도서관,127.0881056,37.58651631
7174,106000080,면동초등학교,127.0884137,37.58425855
7175,106000081,면동초등학교,127.0883595,37.58485479
7176,106000082,면목우체국.녹색병원,127.088664,37.58205484
7177,106000083,면목우체국.녹색병원,127.088507,37.582642
7178,106000084,지하철7호선사가정역,127.088135,37.58002731
7179,106000085,지하철7호선사가정역,127.0885263,37.58121469
7180,106000086,면목시장,127.0876333,37.57966243
7181,106000087,면남초등학교,127.0862285,37.57867091
7182,106000088,면남초등학교,127.0859773,37.57839054
7183,106000089,방약국앞,127.0857798,37.57579922
7184,106000090,방약국앞,127.0857741,37.5760323
7185,106000091,중곡초등학교,127.0841403,37.57293822
7186,106000092,중곡초등학교,127.0841835,37.57314918
7187,106000093,삼용사입구,127.1001404,37.59768417
7188,106000094,삼용사입구,127.1002404,37.5969492
7189,106000095,용마공원입구,127.0992633,37.5938187
7190,106000096,용마공원입구,127.0993804,37.59430869
7191,106000097,면일초등학교,127.0981688,37.591821
7192,106000098,우리은행망우동지점,127.0977235,37.59128784
7193,106000099,서일대학교,127.0967948,37.58964491
7194,106000100,서일대학교,127.0966469,37.58913275
7195,106000101,용마문화복지센터,127.0951788,37.58642519
7196,106000102,용마문화복지센터,127.0952134,37.58675856
7197,106000103,중화중학교,127.0939263,37.58404429
7198,106000104,중화중학교.다문화가족지원센터,127.0941862,37.58474755
7199,106000105,면중초등학교,127.0933349,37.58124655
7200,106000106,면중초등학교,127.0933712,37.58226655
7201,106000107,용마한신아파트,127.0925731,37.57985734
7203,106000108,면목동금호어울림아파트,127.0918568,37.5792808
7204,106000109,면목동금호어울림아파트,127.090614,37.57785792
7205,106000110,면목동대원칸타빌아파트,127.0901284,37.5775057
7206,106000111,용마폭포공원,127.0886669,37.57573421
7207,106000112,용마폭포공원,127.0886479,37.57587148
7208,106000113,용마산역,127.0866093,37.57341342
7209,106000114,용마산역,127.086499,37.57345505
7210,106000115,용마산하늘채아파트,127.0861694,37.57102269
7211,106000116,용마산하늘채아파트,127.0860581,37.57125846
7212,106000117,묵동구길,127.0789357,37.61557208
7213,106000118,묵동구길,127.0792057,37.61602383
7214,106000119,묵1동주민센터입구.먹골역,127.0778432,37.61185543
7215,106000120,묵1동주민센터입구.먹골역,127.0778473,37.61258546
7216,106000121,신성은하수아파트,127.0735504,37.58889388
7217,106000122,신성은하수아파트,127.0735958,37.58847247
7218,106000123,면목2동한신아파트,127.0738109,37.58751793
7219,106000124,면목2동한신아파트,127.0738943,37.5872211
7220,106000125,면목5동,127.0758778,37.58564128
7221,106000126,면목5동,127.07588,37.58573671
7222,106000127,동서그랜드맨션,127.0781961,37.58617963
7223,106000128,동서그랜드맨션,127.0786963,37.58640113
7224,106000129,하나은행면목지점,127.0808793,37.58678162
7225,106000130,하나은행면목지점,127.0811027,37.58693375
7226,106000131,면목복개천,127.0859144,37.58789077
7227,106000132,면목복개천,127.0859033,37.58799966
7228,106000133,지하철7호선면목역,127.0883512,37.58843057
7229,106000134,면목역,127.0885813,37.58858931
7230,106000135,농협앞,127.0919538,37.58923148
7231,106000136,농협앞,127.0920296,37.58935619
7232,106000137,혜원여중고후문,127.0960699,37.59014382
7233,106000138,혜원여중고후문,127.0965575,37.59037118
7234,106000139,면목마젤란아파트,127.0837635,37.58681828
7235,106000140,면목마젤란아파트,127.0839028,37.58671626
7236,106000141,녹색병원입구,127.0837118,37.58415713
7237,106000142,녹색병원입구,127.0833785,37.58490237
7238,106000143,면목두산아파트1차,127.0837777,37.58196077
7239,106000144,면목두산아파트1차,127.0835638,37.58181293
7240,106000145,면목두산아파트4.5단지,127.0813151,37.57853653
7241,106000146,면목두산아파트4.5단지,127.0810218,37.57851931
7242,106000147,홈플러스면목동점,127.082202,37.58121554
7243,106000148,홈플러스면목동점,127.0817204,37.58114688
7244,106000149,면목두산아파트2차,127.0848415,37.58105204
7245,106000150,면목두산아파트2차,127.0844413,37.58101164
7246,106000151,사가정역,127.0877377,37.58082048
7247,106000152,사가정역,127.0876532,37.58075606
7248,106000153,사가정시장,127.0897864,37.58052821
7249,106000154,사가정시장,127.0895328,37.58050041
7250,106000155,용마산교차로,127.0925226,37.58058853
7251,106000156,중화2동주민센터,127.0767673,37.6015967
7252,106000157,중화2동주민센터,127.0770071,37.60152098
7253,106000158,지하철7호선중화역3번출구,127.0791088,37.601614
7254,106000159,지하철7호선중화역3번출구,127.0789975,37.601524
7255,106000160,지하철7호선중화역2번출구,127.0806856,37.60164759
7256,106000161,지하철7호선중화역2번출구,127.0801077,37.60153833
7257,106000162,중흥초등학교,127.0827333,37.60177664
7258,106000163,중흥초등학교,127.083193,37.601712
7259,106000164,이화연립경동제일교회앞,127.0849985,37.60234776
7260,106000165,이화연립경동제일교회앞,127.0853819,37.60236052
7261,106000166,쌍용아파트신내테크노타운앞,127.0879642,37.60328672
7262,106000167,쌍용아파트신내테크노타운앞,127.0880182,37.6032056
7263,106000168,엘지아파트앞,127.0901116,37.6041669
7264,106000169,엘지아파트앞,127.0901558,37.60408039
7265,106000170,신현중학교,127.0917087,37.60519698
7266,106000171,신현중학교,127.0913576,37.60485323
7267,106000172,중랑구청,127.0942897,37.60662515
7268,106000173,중랑구청,127.0935972,37.60625819
7269,106000174,동성프라자앞,127.0971982,37.60774568
7270,106000175,동성프라자앞,127.0976018,37.60779066
7271,106000176,성원아파트경남아너스빌앞,127.0955184,37.60396504
7272,106000177,성원아파트경남아너스빌앞,127.0957882,37.60343651
7273,106000178,중랑구청사거리,127.09525,37.605508
7274,106000179,중랑구청사거리,127.0953395,37.60591069
7275,106000180,신내동성3차아파트,127.0952217,37.60761525
7276,106000181,신내동성1.2차아파트,127.0960446,37.60969406
7277,106000182,신내10단지아파트,127.0956361,37.60912047
7278,106000183,신내9단지아파트,127.0961085,37.61055289
7279,106000184,신내8단지아파트.서울의료원,127.0962867,37.61313232
7280,106000185,신내9단지아파트.서울의료원,127.0965516,37.61262533
7281,106000186,신내7단지아파트홈플러스,127.0939089,37.61528723
7282,106000187,신내7단지아파트홈플러스,127.0935648,37.61552909
7283,106000188,봉화초등학교,127.0915906,37.61382038
7284,106000189,봉화초등학교,127.0915127,37.61388437
7285,106000190,신내6단지아파트.옹기테마공원,127.0904052,37.61388295
7286,106000191,신내6단지,127.0916883,37.61623121
7287,106000192,신내6단지아파트.옹기테마공원,127.0899066,37.61409639
7288,106000193,신내우체국,127.0899215,37.61660849
7289,106000194,신내우체국,127.0896596,37.61641419
7290,106000195,구립도서관체육관,127.0873173,37.61551953
7291,106000196,구립도서관체육관,127.0875716,37.61550443
7292,106000197,신내4단지아파트,127.0860834,37.61659163
7293,106000198,신내4단지아파트,127.086254,37.61657185
7294,106000199,지하철6호선화랑대역,127.0859767,37.61973262
7295,106000200,지하철6호선화랑대역,127.086365,37.61965468
7296,106000201,봉화산역2번출구,127.0928492,37.61682419
7297,106000202,봉화산역3번출구,127.0930385,37.61664574
7298,106000203,중랑경찰서후문,127.1048905,37.61955076
7299,106000204,새우개마을,127.10347,37.618204
7300,106000205,신내능마을,127.1014998,37.61438593
7301,106000206,신내능마을,127.1014345,37.61455855
7302,106000207,신내교회.신내데시앙아파트,127.1011734,37.61001201
7303,106000208,신내교회.신내데시앙아파트,127.1010655,37.61053684
7304,106000209,신내초등학교,127.100765,37.605293
7305,106000210,신내새한아파트앞,127.1009227,37.60584434
7306,106000211,능산지하차도,127.100411,37.600571
7307,106000212,능산지하차도,127.100329,37.60108299
7308,106000213,상봉터미널,127.0930155,37.59645981
7309,106000214,상봉터미널,127.0929064,37.59622942
7310,106000215,망우3동주민센터.혜원여중고후문,127.0934504,37.59216172
7311,106000216,망우3동주민센터.혜원여중고후문,127.0933015,37.5924693
7312,106000217,동원시장,127.0936215,37.59045333
7313,106000218,동원시장,127.0935067,37.59040356
7314,106000219,면목본동파출소,127.0940451,37.58865127
7315,106000220,면목본동파출소,127.094428,37.587206
7316,106000221,중화2동체육공원,127.0735865,37.60005504
7317,106000222,중화빗물펌프장,127.0719239,37.59819971
7318,106000223,중화2동새마을금고,127.0722405,37.5952296
7319,106000224,중화2동새마을금고,127.072346,37.59523327
7320,106000225,중랑교동부시장,127.0725405,37.59382826
7321,106000226,중랑교동부시장,127.0726382,37.59387657
7324,106000228,아남리치카운티아파트,127.0852656,37.59022041
7325,106000229,망우동고개,127.1082109,37.60127062
7326,106000230,망우동고개,127.1081305,37.60101189
7327,106000231,망우금호어울림아파트,127.1079813,37.60204541
7328,106000232,망우동금호어울림아파트,127.1080165,37.60235054
7329,106000233,경남아파트,127.1071027,37.60382236
7330,106000234,서울특별시북부병원,127.1071592,37.60394387
7331,106000235,양원역입구,127.106195,37.60553999
7332,106000236,양원역입구,127.1062704,37.60563001
7333,106000237,양원리,127.1063219,37.60890741
7334,106000238,양원리,127.1061904,37.60891897
7335,106000239,동서울교회,127.1052075,37.61180935
7336,106000240,동서울교회,127.1053066,37.61167975
7337,106000241,중랑공영차고지,127.1020072,37.61360933
7338,106000242,중랑공영차고지,127.1019534,37.61374845
7346,106000249,면목아남아파트,127.0851829,37.59028916
7347,106000250,중랑소방서,127.0952132,37.61486336
7348,106000251,세방아파트입구,127.0845195,37.61504446
7349,106000252,원묵고등학교,127.0855065,37.61565413
7350,106000253,먹골파출소.신안아파트입구,127.0821945,37.61450247
7351,106000254,먹골파출소.신안아파트입구,127.081315,37.61440286
7352,106000255,신안2차아파트,127.0788603,37.61477567
7353,106000256,신안2차아파트입구,127.079875,37.61443261
7354,106000257,중랑소방서,127.0951753,37.61477693
7355,106000258,송곡여고양원역,127.1058772,37.60580983
7356,106000259,송곡여고양원역,127.1059414,37.60573369
7357,106000260,풍진슈퍼,127.1034852,37.60471653
7358,106000261,풍진슈퍼,127.1035446,37.60463347
7359,106000262,이화미디어고.중랑숲어린이도서관,127.1019809,37.60323735
7360,106000263,이화미디어고.중랑숲어린이도서관,127.1020864,37.60312919
7361,106000264,금란교회,127.1019664,37.60107733
7362,106000265,금란교회,127.1020779,37.60106851
7363,106000266,망우사거리,127.1001548,37.60051347
7364,106000267,망우사거리,127.1000391,37.60040652
7365,106000268,국민은행망우동지점,127.0974181,37.59989626
7366,106000269,국민은행망우동지점,127.097431,37.59983697
7367,106000270,신내6단지아파트,127.0917609,37.61630353
7369,106000271,이수아파트앞시장입구,127.0832894,37.618279
7370,106000272,이수아파트앞시장입구,127.0832731,37.61819036
7371,106000273,묵동교,127.0791466,37.61798335
7372,106000274,묵동교,127.0791815,37.61789798
7373,106000275,동양쇼핑,127.0785798,37.61541769
7374,106000276,동양쇼핑,127.0779234,37.61559532
7375,106000277,우리은행,127.0768005,37.61574683
7376,106000278,하나은행,127.0768117,37.61565315
7377,106000279,한국아파트,127.0734306,37.61513551
7378,106000280,동구햇살아파트,127.0740028,37.61349867
7379,106000281,묵동명사약국,127.0753943,37.61494927
7380,106000282,묵동명사약국,127.0755022,37.61494877
7381,106000283,브라운캐슬,127.075426,37.61360196
7382,106000284,브라운캐슬,127.0755026,37.61361068
7383,106000285,먹골역입구,127.0757923,37.61168017
7384,106000286,먹골역입구,127.075867,37.61169193
7385,106000287,묵2동주민센터,127.0761147,37.60990419
7386,106000288,묵2동주민센터,127.076178,37.60997658
7387,106000289,금보당금은방,127.0764736,37.60811138
7388,106000290,금보당금은방,127.0766162,37.60792479
7389,106000291,신묵초등학교입구,127.0767126,37.60662745
7390,106000292,신묵초등학교중랑경찰서,127.0768091,37.60679105
7391,106000293,제일시장,127.0770545,37.60497758
7392,106000294,제일프라자,127.0771707,37.60497348
7393,106000295,신동신약국,127.0773272,37.60354064
7394,106000296,신동신약국,127.0775084,37.60306218
7395,106000297,중화역입구대원사약국,127.0777674,37.60126044
7396,106000298,중화역입구대원사입구,127.0777648,37.60178789
7397,106000299,태릉시장입구,127.0781227,37.59948266
7398,106000300,태릉프라자약국농협,127.077052,37.59829002
7399,106000301,태릉시장입구굴다리,127.0757591,37.59651169
7401,106000303,우남푸르미아아파트,127.0995877,37.6075688
7402,106000304,우남푸르미아아파트,127.0991513,37.60702445
7403,106000305,신내초등학교,127.0979075,37.60566837
7404,106000306,신내초등학교,127.0977941,37.60511065
7405,106000307,경남아파트,127.096692,37.60237342
7406,106000308,대명프라자,127.0968448,37.60252902
7407,106000309,건영아파트,127.0960762,37.6022264
7408,106000310,상봉1동주민센터,127.0875705,37.60042951
7409,106000311,상봉1동주민센터,127.0873702,37.60066545
7410,106000312,신내쌍용아파트,127.0874082,37.60153281
7411,106000313,신내쌍용아파트,127.0872235,37.60178564
7415,106000477,면목두산아파트2.3단지,127.0826682,37.57981892
7417,106000318,망우역,127.0928673,37.59863248
7418,106000319,중랑공영차고지.신내역,127.103289,37.61341081
7420,106000320,서울특별시북부병원,127.1088583,37.60498158
7421,106000321,양원역,127.1075371,37.60621092
7422,106000322,성은교회앞,127.0719557,37.59733372
7424,106000324,해모로아파트앞,127.111348,37.601844
7425,106000325,먹골역,127.0779571,37.60894677
7426,106000326,먹골역,127.0780638,37.60935223
7427,106000327,중화2동체육공원,127.0736643,37.60037287
7429,106000328,태릉고등학교앞,127.0857063,37.61832902
7430,106000329,태릉고등학교.원묵초등학교,127.0872262,37.61824832
7431,106000330,태릉고등학교.원묵초등학교,127.0871359,37.617901
7432,106000439,서울의료원후문,127.0975998,37.61378084
7433,106000438,서울의료원후문,127.0982057,37.61367915
7434,106000436,신내데시앙아파트후문,127.0995853,37.61311972
7435,106000437,신내데시앙아파트후문,127.1002214,37.61299861
7436,106000440,중화중학교삼거리,127.0948315,37.58643739
7437,106000441,새우개마을입구,127.099914,37.61426921
7438,106000442,신내차량사업소입구,127.10194,37.61280971
7439,106000443,용마산빌라,127.0844674,37.57115558
7440,106000454,신내역1번출구,127.1020909,37.61286314
7442,106000450,능말입구,127.1057561,37.6140166
7447,106000451,능말입구,127.1055868,37.61395419
7448,106000456,중랑경찰서후문,127.1048651,37.61967117
7449,106000455,신내데시앙아파트,127.1012232,37.61099043
7450,106000462,당너머,127.1078563,37.61282154
7451,106000463,당너머,127.1077085,37.61289416
7452,106000459,우디안아파트220동앞,127.1128935,37.61560899
7453,106000458,우디안아파트220동앞,127.1128045,37.61584048
7454,106000461,우디안아파트222동앞,127.1110342,37.61678041
7455,106000460,새솔초등학교입구,127.1097847,37.6172271
7456,106000457,새솔초등학교,127.1087106,37.61760694
7457,106000464,중랑경찰서정문.우디안101동앞,127.1055968,37.61779968
7458,106900027,중랑경찰서정문.우디안101동앞,127.1053642,37.61778617
7459,106000466,신내우디안아파트107동앞,127.1054439,37.61561337
7460,106000465,신내우디안아파트107동앞,127.1058328,37.61525847
7461,106000468,신내10단지아파트,127.0950619,37.61037751
7462,106000469,중랑공영차고지삼거리,127.1050053,37.61299292
7463,106000472,우디안아파트114동앞,127.107299,37.6192589
7464,106000471,우디안아파트114동앞,127.1071898,37.61936442
7465,106000475,늘푸른근린공원,127.0796665,37.58310752
7466,106000474,늘푸른근린공원,127.0798118,37.58289222
7467,106000473,브라운캐슬B동,127.0750866,37.61362805
7500,106900021,진로아파트앞.종점,127.1015163,37.58770549
7501,106900019,중화동종점,127.0825329,37.60005863
7502,106900022,진주빌라.바다약국,127.1007138,37.58783305
7503,106900018,정신교회,127.0813953,37.59980183
7504,106900017,마을금고,127.0804457,37.59968314
7505,106900016,공판장,127.0991092,37.58860429
7506,106900015,수협,127.0793942,37.59951757
7507,106900024,새마을금고,127.0973894,37.58920439
7508,106900014,태릉시장,127.0781805,37.59976681
7510,106900013,서울중앙외과,127.094358,37.58777671
7512,106900012,면목역,127.0869812,37.58823629
7515,106900010,면목2동치안센터,127.0760493,37.58968339
7517,106900009,중랑초등학교정문,127.0765283,37.58842234
7519,106900008,한신아파트후문,127.0765035,37.58735638
7520,106900007,마을금고,127.0803885,37.59955686
7521,106900006,정신교회,127.0815929,37.5997054
7523,106900004,중화동종점,127.0826221,37.59996718
7524,106900020,지하철7호선면목역,127.0883115,37.58842181
7525,106900003,면목지구대,127.0942025,37.58783786
7526,106900025,새마을금고,127.0973351,37.58911843
7527,106900002,공판장,127.0990597,37.58852182
7528,106900026,진주빌라.바다약국,127.1006688,37.58778268
7529,106900023,진로아파트앞.종점,127.1014914,37.58765023
7530,106900001,수협,127.0794207,37.59943711
7550,106000467,중랑공영차고지.신내역,127.104237,37.613099
7554,106000470,사가정역,127.0870114,37.58080722
7770,106000426,홈플러스면목동점,127.0811423,37.58119131
7771,106000427,망우역,127.0927504,37.59822837
8001,107000001,월곡뉴타운,127.028232,37.60688977
8002,107000002,월곡뉴타운,127.0273788,37.60599704
8003,107000003,길음뉴타운,127.0241845,37.60360938
8004,107000004,길음뉴타운,127.0236778,37.60319108
8005,107000005,미아리고개.미아리예술극장,127.0216801,37.5988125
8006,107000006,미아리고개.미아리예술극장,127.0217898,37.59792335
8007,107000007,돈암사거리.성신여대입구,127.018087,37.59377511
8008,107000008,돈암사거리.성신여대입구,127.0178187,37.59332094
8009,107000009,삼선교.한성대학교,127.0092102,37.58988342
8010,107000010,삼선교.한성대학교.조소앙활동터,127.008364,37.58932692
8101,107000011,숭곡초교입구,127.0321967,37.60998651
8102,107000012,창문여고,127.0357414,37.61187195
8103,107000013,동방고개,127.0382068,37.61370426
8104,107000014,장위동그린빌아파트,127.0430151,37.61793735
8105,107000015,북서울꿈의숲,127.0452816,37.62033866
8106,107000016,장월초등학교,127.0486088,37.6235756
8107,107000017,국민대앞,126.994129,37.61083849
8108,107000018,국민대앞,126.9942862,37.61090429
8110,107000020,국민대학교앞,126.9947191,37.61066428
8111,107000021,청덕초등학교,126.9991579,37.60876384
8112,107000022,청덕초교,127.0001124,37.60856006
8113,107000023,북악중학교,127.0030572,37.60764411
8114,107000024,고려대사범대학부속고등학교,127.0023192,37.60782661
8115,107000025,봉국사,127.0076357,37.60582398
8116,107000026,봉국사,127.007537,37.60601356
8117,107000027,정릉2동주민센터,127.011024,37.604761
8118,107000028,정릉2동주민센터,127.0112363,37.60473741
8119,107000029,숭덕초교,127.0147215,37.60353332
8120,107000030,숭덕초교,127.0150988,37.60356013
8121,107000031,정릉길음시장,127.0191753,37.60235825
8122,107000032,정릉길음시장.길음뉴타운9단지,127.0194881,37.6023645
8123,107000033,돈암동삼성아파트입구,127.0244725,37.6020311
8124,107000034,길음역,127.023933,37.601972
8125,107000035,돈암1동주민센터,127.0263859,37.60389169
8126,107000036,돈암1동주민센터,127.0268168,37.60445625
8127,107000037,종암사거리,127.0312411,37.60373522
8128,107000038,KT월곡지사,127.033883,37.60251526
8129,107000039,KT월곡지사,127.0351663,37.60280194
8130,107000040,종암SK아파트,127.0375096,37.6020921
8131,107000041,성북구보건소,127.0392767,37.60244634
8132,107000042,월곡역,127.0413962,37.60167599
8133,107000043,월곡역,127.0423051,37.60284396
8134,107000044,동덕여대앞,127.0427381,37.6030781
8135,107000045,한국과학기술연구원입구,127.0447746,37.60437727
8136,107000046,상월곡역,127.0464985,37.60537527
8137,107000047,월곡중학교,127.0496202,37.60688206
8138,107000048,월곡중학교,127.0492351,37.60679
8139,107000049,새석관시장,127.052819,37.608578
8140,107000050,새석관시장,127.0526769,37.60861123
8141,107000051,돌곶이역,127.0582629,37.61145996
8142,107000052,돌곶이역,127.0562794,37.61050124
8143,107000053,장위동동원베네스트.온누리병원,127.0590229,37.61197248
8144,107000054,석관동주민센터,127.0619754,37.61346804
8145,107000055,석관동주민센터,127.0616826,37.61341583
8146,107000056,석계역굴다리앞,127.0657627,37.61441154
8147,107000057,석계역,127.0672307,37.61506526
8148,107000058,성가복지병원,127.0313059,37.60591478
8149,107000059,성가복지병원,127.0315282,37.60573334
8150,107000060,종암경찰서,127.0331233,37.60146944
8151,107000061,종암경찰서,127.0336568,37.60101023
8152,107000062,종암동주민센터,127.0342434,37.59925221
8153,107000063,종암동주민센터,127.0347213,37.59857851
8154,107000064,숭례초교,127.0357832,37.59482092
8155,107000065,숭례초등학교,127.0360524,37.59437888
8156,107000066,고대앞,127.0349191,37.58849125
8157,107000067,우신향병원,127.0316636,37.58510623
8158,107000068,안암오거리,127.0291104,37.58261331
8159,107000069,대광초교,127.0250876,37.5796518
8160,107000070,정릉북한산국립공원입구,126.999525,37.61762427
8161,107000071,정릉산장아파트,127.0028233,37.61692292
8162,107000072,정릉대우아파트,127.0028533,37.61701009
8163,107000073,정릉4동주민센터.경국사,127.0062568,37.613527
8164,107000074,정릉4동주민센터.경국사,127.0064319,37.6134619
8165,107000075,KEB.하나은행.정릉중앙지점,127.0084452,37.61157851
8166,107000076,KEB.하나은행.정릉중앙지점,127.0088195,37.61104878
8167,107000077,정릉시장입구,127.0098489,37.6084715
8168,107000078,정릉시장입구,127.0101015,37.60801955
8169,107000079,정릉우체국앞,127.0114514,37.60517879
8170,107000080,정릉우체국앞,127.0115822,37.60511267
8171,107000081,미아초교,127.0220826,37.61153746
8172,107000082,미아초교,127.0223868,37.61086913
8173,107000083,길음동동부아파트,127.023378,37.60785733
8174,107000084,길음동동부아파트,127.0235019,37.60780167
8175,107000085,삼선동주민센터,127.0144094,37.59065882
8176,107000086,삼선동주민센터,127.014621,37.59061886
8177,107000087,성북구청.성북경찰서,127.0173203,37.58829056
8178,107000088,성북구청.성북경찰서,127.0171651,37.58855494
8179,107000089,보문역,127.019299,37.585282
8180,107000090,보문역,127.0198766,37.58445128
8181,107000091,브라운호텔,127.020317,37.583384
8182,107000092,브라운호텔,127.0210078,37.5823628
8183,107000093,보문동주민센터,127.0218797,37.58045694
8184,107000094,보문동주민센터,127.0226003,37.5793832
8185,107000095,월계2교.참누리아파트,127.0504302,37.62325171
8186,107000096,월계2교,127.0501898,37.62366265
8187,107000097,광운초교앞,127.0535494,37.61999494
8188,107000098,광운초교,127.054862,37.61946903
8189,107000099,장위3동주민센터,127.0573512,37.61603976
8190,107000100,장위3동주민센터,127.0574491,37.61611468
8191,107000101,장삼주유소,127.0592801,37.6141542
8192,107000102,장삼주유소,127.0596797,37.6139366
8193,107000103,장위사거리,127.0616252,37.61181112
8194,107000104,장위사거리,127.0619346,37.6117158
8195,107000105,석관중고등학교앞,127.0640835,37.60929704
8196,107000106,석관고등학교,127.0646597,37.60891575
8197,107000107,석관동코오롱아파트,127.0662416,37.60654755
8198,107000108,석관동코오롱아파트,127.0663429,37.60669249
8199,107000109,북서울꿈의숲,127.0449636,37.61933234
8200,107000110,북서울꿈의숲,127.0457272,37.61898864
8201,107000111,장곡초교앞,127.0476317,37.61775112
8202,107000112,장곡초교앞,127.0479095,37.61767255
8203,107000113,하나은행장위동지점,127.0500717,37.61626201
8204,107000114,하나은행장위동지점,127.0500782,37.61635724
8205,107000115,장위동원천주유소,127.0528292,37.61453434
8206,107000116,장위동원천주유소,127.0529111,37.61456899
8207,107000117,장위2동주민센터,127.0555666,37.6121149
8208,107000118,장위2동주민센터,127.0556627,37.61212795
8209,107000119,돌곶이역,127.057572,37.61020044
8210,107000120,돌곶이역,127.0568312,37.61103168
8211,107000121,석관시장,127.0591039,37.60871156
8212,107000122,석관시장,127.0591616,37.60876781
8213,107000123,석관동새마을금고,127.0602757,37.60760459
8214,107000124,석관동새마을금고,127.0607544,37.60731556
8215,107000125,한국예술종합학교,127.0618955,37.60565506
8216,107000126,한국예술종합학교,127.0620147,37.60552594
8217,107000127,광운초교,127.0537178,37.61952313
8218,107000520,돈암힐스테이트.코오롱하늘채,127.0143227,37.5984417
8219,107000129,국민은행장위1동지점,127.0518029,37.61827746
8220,107000130,국민은행장위1동지점,127.0517163,37.6183042
8221,107000131,장위1동새마을금고,127.0498649,37.61699415
8222,107000132,장위1동새마을금고,127.0497293,37.61699338
8223,107000133,서울다원학교.한용운활동터,126.9913791,37.59467462
8224,107000134,동방문화대학원대학교,126.9930459,37.59442901
8225,107000135,동방문화대학원대학교,126.9936436,37.59470449
8226,107000136,성북구립미술관.쌍다리앞,126.9958967,37.59361809
8227,107000137,성북구립미술관.쌍다리앞,126.9959047,37.59372969
8228,107000138,성북초교.성북선잠박물관,126.9987651,37.59303972
8229,107000139,성북초교.성북선잠박물관,126.9978457,37.59299268
8230,107000140,홍익대부속중고등학교입구,127.0006559,37.59324338
8231,107000141,홍익대부속중고등학교입구,127.001411,37.59314963
8232,107000142,경신중고입구,127.0028499,37.59179551
8233,107000143,경신중고입구,127.002669,37.59220667
8234,107000144,성북동주민센터.동구마케팅고,127.003694,37.59077016
8235,107000145,성북동주민센터.동구마케팅고,127.0039488,37.59068242
8236,107000146,삼선교.성북문화원,127.0056147,37.58879478
8237,107000147,삼선교.성북문화원,127.0057115,37.588915
8238,107000514,서울다원학교.한용운활동터,126.9917544,37.5946081
8240,107000496,신종월교,127.0412655,37.59758151
8241,107000504,창문여고,127.0361867,37.61210915
8245,107000150,길음시장,127.0235058,37.60309858
8246,107000151,길음시장,127.0231763,37.60305145
8247,107000152,길음역,127.0261284,37.60491787
8248,107000153,길음역,127.0259091,37.60488975
8249,107000154,미아사거리,127.0301816,37.6101564
8250,107000155,서경로꿈마루도서관앞,127.0134059,37.6115258
8251,107000156,길원초등학교입구,127.0144265,37.61046818
8252,107000157,길원초등학교입구,127.0146968,37.61033256
8253,107000158,열매교회,127.0153621,37.60917349
8254,107000159,열매교회,127.0155317,37.6091774
8255,107000160,정릉동동아아파트,127.0149147,37.60629953
8256,107000161,정릉동태영아파트,127.0151429,37.60649263
8257,107000162,숭덕초교,127.0146458,37.60413635
8258,107000163,성북생태체험관,127.0059867,37.62023913
8259,107000164,정릉초교,127.0061612,37.61849603
8260,107000165,정릉동풍림상가앞,127.0077206,37.61670248
8261,107000166,정릉동풍림상가앞,127.007831,37.616752
8262,107000167,정릉동풍림아파트.청소년문화의집,127.0087739,37.61611788
8263,107000168,정릉입구,127.0134208,37.60250353
8264,107000169,정릉입구,127.014767,37.603527
8265,107000170,아리랑고개.아리랑시네미디어센터,127.0137716,37.60063781
8266,107000171,아리랑고개.아리랑시네미디어센터,127.0137903,37.60056166
8267,107000172,돈암2동주민센터입구.흥천사,127.0150321,37.5968525
8268,107000173,돈암2동주민센터입구.흥천사,127.015607,37.59603443
8269,107000174,성신여대입구역,127.016266,37.5933999
